ID,Name,Concepticon_ID,Concepticon_Gloss
514_hinwerfenhinstreckenwerfen,"hinwerfen, hinstrecken, werfen",1456,THROW
515_hinzuwalzenhinwalzen,"hinzuwälzen, hinwälzen",,
516_zuwendenzuruckkehren,"zuwenden, zurückkehren",581,COME BACK
517_daseinzurhandliegen,"da sein, zur Hand liegen",,
518_beobachtenbeobachtungwahrnehmung,"Beobachten, Beobachtung, Wahrnehmung",,
520_herbeirufen,herbeirufen,,
521_adel,Adel,,
523_edel,edel,,
524_jahr,Jahr,1226,YEAR
525_aberdochaberjaabernundennalsonunund,"aber doch, aber ja, aber nun, denn, also, nun, und",1577,AND
526_seligkeit,Seligkeit,,
527_seligpreisen,selig preisen,,
528_vomschicksalbegabtselig,"vom Schicksal begabt, selig",,
529_beglucktbegnadigtbeseligtselig,"beglückt, begnadigt, beseligt, selig",,
530_habegut,"Habe, Gut",1035,GOOD
531_allerdingswohlvielleichtetwa,"allerdings, wohl, vielleicht, etwa",2278,PERHAPS
532_augenturfenster,"Augentür, Fenster",1375,WINDOW
533_zeigen,zeigen,1039,SHOW
534_auge,Auge,1248,EYE
536_larmenschreien,"lärmen, schreien",715,SHOUT
537_ofen,Ofen,859,STOVE
539_ochserind,"Ochse, Rind",,
540_hohererhabenvorzuglicher,"höher, erhaben, vorzüglicher",,
541_gluck,Glück,2941,HAPPINESS
542_dennnamlichaberauchund,"denn, nämlich, aber, auch, und",1577,AND
543_sichmehrensichvermehren,"sich mehren, sich vermehren",,
544_sichmehrendargebrachtwerden,"sich mehren, dargebracht werden",,
545_sandkies,"Sand, Kies",671,SAND
547_grabdenkmalgrabgrabmal,"Grabdenkmal, Grab, Grabmal",1773,GRAVE
548_sandigkiesig,"sandig, kiesig",,
549_schweituch,Schweißtuch,,
552_landmannwinzer,"Landmann, Winzer",,
553_garten,Garten,586,GARDEN
554_weiblichesschafmutterschaf,"weibliches Schaf, Mutterschaf",1345,EWE
555_glanzendhellmorgendlich,"glänzend, hell, morgendlich",679,BRIGHT
556_ohrring,Ohrring,770,EARRING
557_ohr,Ohr,1247,EAR
558_osten,Osten,1877,EAST
560_odekinderlosunfruchtbarwustverlassen,"öde, kinderlos, unfruchtbar, wüst, verlassen",1752,LEAVE
561_wusteeinode,"Wüste, Einöde",3687,DESERT
562_grovater,Großvater,1383,GRANDFATHER
563_schafherde,Schafherde,,
564_au,Au,,
565_gluckgottlicherschutz,"Glück, göttlicher Schutz",2941,HAPPINESS
567_dankenpreisen,"danken, preisen",2412,THANK (SOMEBODY)
568_dankdanksagunggnade,"Dank, Danksagung, Gnade",,
569_schafstall,Schafstall,,
570_gromutter,Großmutter,1496,GRANDMOTHER
571_arune,aRune,,
572_leichtgern,"leicht, gern",1052,LIGHT (WEIGHT)
573_leichtigkeitvergnugenlustannehmlichkeitzrune,"Leichtigkeit, Vergnügen, Lust, Annehmlichkeit, zRune",2960,LONGING (WISH)
574_leichtertraglich,"leicht, erträglich",1052,LIGHT (WEIGHT)
575_asche,Asche,646,ASH
576_ungesauertesbrot,ungesäuertes Brot,,
578_bett,Bett,1663,BED
581_bank,Bank,2584,BENCH
582_baum,Baum,906,TREE
584_wenn,wenn,,
585_zwingennotigen,"zwingen, nötigen",,
586_bar,Bär,1820,BEAR
587_maulbeerbaum,Maulbeerbaum,,
588_tragenleidenerleidengebarenertragen,"tragen, leiden, erleiden, gebären, ertragen",700,CARRY
590_gebirgsgegendberggegendgebirge,"Gebirgsgegend, Berggegend, Gebirge",2123,MOUNTAIN RIDGE
591_bergiggebirgig,"bergig, gebirgig",,
593_berge,Berge,,
595_hellglanzenddeutlichoffen,"hell, glänzend, deutlich, offen",679,BRIGHT
596_helleoffenbarungklarheitverkundigung,"Helle, Offenbarung, Klarheit, Verkündigung",,
598_offenbaren,offenbaren,,
599_helloffenbardeutlich,"hell, offenbar, deutlich",679,BRIGHT
600_birke,Birke,1855,BIRCH
602_bitterkeit,Bitterkeit,,
603_bitter,bitter,887,BITTER
604_beide,beide,,
605_pferdmitblesse,Pferd mit Blesse,,
606_balgbersten,Balgbersten,,
607_balgschlauchtasche,"Balg, Schlauch, Tasche",2468,BAG
609_salbebalsam,"Salbe, Balsam",1926,OINTMENT
610_kuhnfreimutig,"kühn, freimütig",,
611_kuhnheitfreimutfreimutigkeitunerschrockenheit,"Kühnheit, Freimut, Freimütigkeit, Unerschrockenheit",,
612_kuhnseinwagen,"kühn sein, wagen",1779,DARE
613_geschwollenkuhn,"geschwollen, kühn",,
614_ungluckubel,"Unglück, Übel",56,BAD LUCK
616_boseubel,"böse, übel",45,EVIL
617_bosheit,Bosheit,,
618_peinstrafefolterqual,"Pein, Strafe, Folter, Qual",,
619_marternqualenplagen,"martern, quälen, plagen",1952,TORTURE
621_gefangenergebundener,"Gefangener, Gebundener",1072,PRISONER
623_einzeichengebenwinkgebenandeutenbezeichnen,"ein Zeichen geben, Wink geben, andeuten, bezeichnen",180,CALL BY NAME
624_zeichenverabredeteszeichen,"Zeichen, verabredetes Zeichen",1720,SIGN
625_schlagwundeeiterndewundegeschwur,"Schlag, Wunde, eiternde Wunde, Geschwür",1109,WOUND
626_bannweite,Bannweite,,
627_scheuerscheune,"Scheuer, Scheune",3657,GRANARY
629_nichtgriechebarbarauslanderfremder,"Nichtgrieche, Barbar, Ausländer, Fremder",791,STRANGER
630_bart,Bart,678,BEARD
633_vongerstebereitetgerstengersten,"von Gerste bereitet, gersten, Gersten...",,
634_busenschobrust,"Busen, Schoß, Brust",1592,CHEST
636_bekindet,bekindet,,
637_kindleinkindchenknablein,"Kindlein, Kindchen, Knäblein",,
638_kindlicheswesenkinderei,"kindliches Wesen, Kinderei",,
639_kindheit,Kindheit,,
640_kindlichkindisch,"kindlich, kindisch",,
641_barsch,Barsch,2966,PERCH (FISH)
642_frommverehrenverehrenkindlichehren,"fromm verehren, verehren, kindlich ehren",257,WORSHIP
643_barblo,"bar, bloß",,
644_beere,Beere,904,BERRY
645_nutzenvorteil,"Nutzen, Vorteil",2929,BENEFIT
646_gutbessere,"gut, bessere",1035,GOOD
647_bessere,bessere,,
648_besserwerden,besser werden,,
649_wohnung,Wohnung,,
650_wohnenbewohnen,"wohnen, bewohnen",363,"DWELL (LIVE, RESIDE)"
651_gebieter,Gebieter,,
652_fegen,fegen,230,SWEEP
653_ring,Ring,1374,RING
655_blasebeule,"Blase, Beule",1746,BLADDER
656_geborener,Geborener,,
657_geboren,geboren,,
659_bordrand,"Bord, Rand",2989,FRINGE
660_burger,Bürger,1032,CITIZEN
661_bergen,bergen,,
662_turmburgstadt,"Turm, Burg, Stadt",1391,TOWN
663_stadtmauer,Stadtmauer,,
664_lust,Lust,2960,LONGING (WISH)
666_burste,Bürste,1821,BRUSH
667_burzel,Bürzel,,
668_burdelast,"Bürde, Last",1679,LOAD
669_getragen,getragen,,
670_bosheitlistbetrug,"Bosheit, List, Betrug",,
671_stoenschlagenwerfen,"stoßen, schlagen, werfen",1456,THROW
672_stummtaubdummdumpf,"stumm, taub, dumm, dumpf",1518,STUPID
673_huttebau,"Hütte, Bau",1678,HUT
674_leerenentkraftenentbloen,"leeren, entkräften, entblößen",,
676_wartenerwarten,"warten, erwarten",1590,WAIT (FOR)
677_sauerteigbiestmilch,"Sauerteig, Biestmilch",,
678_gesauertesgesauertsein,"Gesäuertes, Gesäuertsein",,
679_sauern,säuern,,
680_gesauert,gesäuert,,
681_beien,beißen,1403,BITE
682_streitaxtbar,"Streitaxt, Bär",1820,BEAR
683_recht,Recht,1062,LAW
684_birkenreisbrune,"Birkenreis, bRune",,
686_gebarendemutter,"Gebärende, Mutter",1216,MOTHER
687_eltern,Eltern,505,PARENTS
688_umherumanininnerhalbinbetreffubergemabeinachbetreffszu,"um, herum, an, in, innerhalb, inbetreff, über, gemäß, bei, nach, betreffs, zu",1685,AFTER
689_auersichgeratenubersichentsetzenheftigwerden,"außer sich geraten über, sich entsetzen, heftig werden",,
690_trachtennachsichbemuhen,"trachten nach, sich bemühen",,
691_hinzufugen,hinzufügen,2882,ADD
693_lager,Lager,1105,CAMP
694_bergenzurstadtmachenbefestigen,"bergen, zur Stadt machen, befestigen",,
695_umbindenumwickeln,"umbinden, umwickeln",,
696_bittegebetaufforderung,"Bitte, Gebet, Aufforderung",,
697_bettler,Bettler,,
699_bittenbetenbetteln,"bitten, beten, betteln",1828,ASK (REQUEST)
700_verurteilen,verurteilen,484,CONDEMN
702_ubervorteilen,übervorteilen,,
703_ubervorteilung,Übervorteilung,,
705_gehegegarten,"Gehege, Garten",586,GARDEN
706_findenantreffenauffinden,"finden, antreffen, auffinden",719,FIND
707_miteinemgrabenumgeben,mit einem Graben umgeben,,
708_ublenachrede,üble Nachrede,,
709_prahlenverleumden,"prahlen, verleumden",101,BOAST
710_prahlerstreitsuchtigermensch,"Prahler, streitsüchtiger Mensch",,
711_verlachenverspottenauslachen,"verlachen, verspotten, auslachen",,
712_umdrangen,umdrängen,,
713_woran,woran,,
714_zugleichaberauch,zugleich aber auch,,
715_mitkussenbedecken,mit Küssen bedecken,,
716_gesetz,Gesetz,1062,LAW
717_auferlegen,auferlegen,,
718_ubriglassen,übriglassen,,
719_uberrestrest,"Überrest, Rest",,
720_beleckenablecken,"belecken, ablecken",,
721_verspotten,verspotten,,
722_aufspurbarerforschtbegreiflich,"aufspürbar, erforscht, begreiflich",,
723_bleiben,bleiben,987,REMAIN
724_verlassenzurucklassenhinterlassen,"verlassen, zurücklassen, hinterlassen",1752,LEAVE
726_bilsenkraut,Bilsenkraut,,
727_beschneidung,Beschneidung,,
728_beschneiden,beschneiden,,
729_verhohnenverspotten,"verhöhnen, verspotten",,
731_bindeband,"Binde, Band",2969,RIBBON
733_wegnehmenstehlen,"wegnehmen, stehlen",713,STEAL
734_auskundschaftenausspionierenausforschen,"auskundschaften, ausspionieren, ausforschen",,
735_uberfallen,überfallen,,
736_beraubenausziehen,"berauben, ausziehen",1755,UNDRESS
738_gefahrdet,gefährdet,,
739_umringenherumlaufendurchstreifenumdrangenumgebenumherlaufen,"umringen, herumlaufen, durchstreifen, umdrängen, umgeben, umherlaufen",,
740_murrenverleumdung,"Murren, Verleumdung",,
741_murrendredenmurren,"murrend reden, murren",,
742_nachstellunganschlag,"Nachstellung, Anschlag",,
743_leisesprechensichverschworenbeschlieen,"leise sprechen, sich verschwören, beschließen",,
744_umsehenansehenbemerkensorgenfursichvorsehenerkennenbetrachten,"umsehen, ansehen, bemerken, sorgen für, sich vorsehen, erkennen, betrachten",2893,NOTICE (SOMETHING)
745_umgeben,umgeben,,
746_befleckung,Befleckung,,
747_besudelnbeflecken,"besudeln, beflecken",,
748_besudeltwerdenbeflecktwerdenverunreinigtwerden,"besudelt werden, befleckt werden, verunreinigt werden",,
749_herumsitzenherumwohnenumwohnennahewohnen,"herumsitzen, herumwohnen, umwohnen, nahe wohnen",,
750_schabenscherenhaareabschneiden,"schaben, scheren, Haare abschneiden",1532,SHEAR
751_umleuchten,umleuchten,,
752_bestreichenbeschmierenaufstreichen,"bestreichen, beschmieren, aufstreichen",,
753_zuvorkommenzuvoreilen,"zuvorkommen, zuvoreilen",,
754_bespeienanspeien,"bespeien, anspeien",,
755_herumstehenumringen,"herumstehen, umringen",,
756_anstoenanprellen,"anstoßen, anprellen",,
757_ansto,Anstoß,,
758_ringsum,ringsum,,
759_geschaftig,geschäftig,,
760_abwischenabtrocknen,"abwischen, abtrocknen",1454,WIPE
761_beschworen,beschwören,,
762_umherfuhrenumherziehendurchziehenmitfuhrendurchwandern,"umherführen, umherziehen, durchziehen, mitführen, durchwandern",,
763_bedenkenuberlegen,"bedenken, überlegen",,
764_nachherspaterwahrendalssobaldalsnachdemda,"nachher, später, während, als, sobald als, nachdem, da",1937,THERE
765_herbeilaufenvorauslaufenhinzulaufen,"herbeilaufen, vorauslaufen, hinzulaufen",,
766_abwaschenwaschen,"abwaschen, waschen",1453,WASH
767_bietenentbieten,"bieten, entbieten",,
768_beugensichbeugen,"beugen, sich beugen",,
769_gewohnheit,Gewohnheit,,
770_gewohnt,gewohnt,,
771_tischplatte,"Tisch, Platte",1775,TABLE
772_umwindenumgebenumkleiden,"umwinden, umgeben, umkleiden",,
773_vermeiden,vermeiden,,
774_umwindeneinwickelnumwickelninwindelnwickeln,"umwinden, einwickeln, umwickeln, in Windeln wickeln",1113,WRAP
775_sicherfreuensichvergnugen,"sich erfreuen, sich vergnügen",,
776_weiglanzend,"weiß, glänzend",1335,WHITE
777_sichvermischenmitmischen,"sich vermischen mit, mischen",2017,MIX
778_fackelflamme,"Fackel, Flamme",889,FLAME
779_blo,bloß,,
780_abschaffenaufheben,"abschaffen, aufheben",371,PICK UP
781_schwachkraftlos,"schwach, kraftlos",1601,WEAK
782_farbig,farbig,,
783_wohlwollengutemitleiderbarmen,"Wohlwollen, Güte, Mitleid, Erbarmen",,
784_erbarmenmitleid,"Erbarmen, Mitleid",,
785_barmherzigseinsicherbarmenmitleidhegen,"barmherzig sein, sich erbarmen, Mitleid hegen",,
786_demgutenzugetanbarmherzigfrommgutigmildmitleidig,"dem Guten zugetan, barmherzig, fromm, gütig, mild, mitleidig",,
787_blasen,blasen,176,BLOW (WITH MOUTH)
788_fackelfeuer,"Fackel, Feuer",221,FIRE
789_versengenatzen,"versengen, ätzen",,
790_blasenschnauben,"blasen, schnauben",176,BLOW (WITH MOUTH)
791_blasenschnauben,"Blasen, Schnauben",176,BLOW (WITH MOUTH)
792_schlagen,schlagen,3308,STRIKE (SOMEONE)
793_blenden,blenden,,
794_erblindenblindwerden,"erblinden, blind werden",,
795_blind,blind,1653,BLIND
796_blumelilie,"Blume, Lilie",239,FLOWER
798_verehrer,Verehrer,,
799_verehrenopfern,"verehren, opfern",257,WORSHIP
800_verehrung,Verehrung,,
801_verehrunggottesverehrung,"Verehrung, Gottesverehrung",,
802_blut,Blut,946,BLOOD
803_blutflussig,blutflüssig,,
804_blond,blond,,
806_bogen,Bogen,994,BOW
807_buchstabeschrift,"Buchstabe, Schrift",1024,CHARACTER
808_schriftgelehrterschreiber,"Schriftgelehrter, Schreiber",,
809_nutzen,Nutzen,2929,BENEFIT
810_nutzenbessern,"nützen, bessern",,
811_brauezwinkernblick,"Braue, Zwinkern, Blick",1655,BLINK
812_breite,Breite,2536,BREADTH
813_breiten,breiten,,
814_strahlenglanzen,"strahlen, glänzen",,
815_breit,breit,1243,WIDE
816_ringenringkampfkampf,"Ringen, Ringkampf, Kampf",,
818_brullen,brüllen,,
819_feuerbrandbrand,"Feuerbrand, Brand",,
820_brand,Brand,,
823_gluhendekohle,glühende Kohle,,
824_braten,braten,991,FRY
826_schmoren,schmoren,,
827_wallensieden,"wallen, sieden",792,BOIL (OF LIQUID)
828_brettchenschemel,"Brettchen, Schemel",,
829_zugel,Zügel,,
830_bringenfuhrenmachen,"bringen, führen machen",692,BRING
831_brechenzerstorenkampfenringenzerbrechenvernichten,"brechen, zerstören, kämpfen, ringen, zerbrechen, vernichten",681,DESTROY
833_fieber,Fieber,1534,FEVER
834_berstenbrechen,"bersten, brechen",680,BREAK (DESTROY OR GET DESTROYED)
835_brett,Brett,1227,BOARD
836_brot,Brot,1368,BREAD
837_bruhen,brühen,,
838_hose,Hose,809,TROUSERS
839_bruder,Bruder,1262,BROTHER
840_bruder,Brüder,,
841_bruderlich,brüderlich,,
842_bruderliebe,Bruderliebe,,
843_schwingenbewegen,"schwingen, bewegen",2871,SWING (MOVEMENT)
846_gebrauchenbrauchenanwenden,"gebrauchen, brauchen, anwenden",2339,NEED (SOMETHING)
847_gebrochenwerden,gebrochen werden,,
848_brauchbar,brauchbar,,
849_brustharnischbrunne,"Brustharnisch, Brünne",,
850_brunnenquelleborn,"Brunnen, Quelle, Born",954,WELL
851_braunglanzend,"braun, glänzend",2409,BROWN
852_brennenbrand,"Brennen, Brand",1428,BURNING
853_bersten,Bersten,,
854_burstestriegel,"Bürste, Striegel",1821,BRUSH
855_sprossen,sprossen,,
856_brustherzgemut,"Brust,, Herz, Gemüt",1223,HEART
857_spross,Spross,3358,SPROUT (SHOOT)
858_knospen,knospen,,
859_knospe,Knospe,1684,BUD
860_bruhe,Brühe,,
861_brautfuhrerbrautigamhochzeiterbrautgemach,"Brautführer, Bräutigam, Hochzeiter, Brautgemach",3282,GROOM
862_neuvermahlteschwiegertochterjungefrau,"Neuvermählte, Schwiegertochter, junge Frau",1057,DAUGHTER-IN-LAW
863_sticken,sticken,,
864_knolleschwellung,"Knolle, Schwellung",,
865_kaufenverkaufen,"kaufen, verkaufen",1571,SELL
867_bulgar,Bulgar,,
868_gebundenwerden,gebunden werden,,
869_gebaude,Gebäude,3396,BUILDING
870_scheit,Scheit,,
871_gebot,Gebot,,
872_feineslinnenfeineleinwand,"feines Linnen, feine Leinwand",,
875_vergleich,Vergleich,,
877_sichereignenpassen,"sich ereignen, passen",,
878_saugen,säugen,2472,"SUCKLE (BREASTFEED, NURSE)"
879_tags,tags,,
880_tagdrune,"Tag, dRune",1225,DAY (NOT NIGHT)
881_teig,Teig,,
882_teilnahmegemeinschaftminepfund,"Teilnahme, Gemeinschaft, Mine, Pfund",,
883_teileneinemzuteilenmitteilen,"teilen, einem zuteilen, mitteilen",1119,DIVIDE
884_teilanteil,"Teil, Anteil",779,PART
885_besessener,Besessener,,
886_zutalabwartsniederherabhinunterhinab,"zu Tal, abwärts, nieder, herab, hinunter, hinab",1326,DOWN
887_unten,unten,721,LOW
888_vonuntenunten,"von unten, unten",721,LOW
889_grubeschluchttal,"Grube, Schlucht, Tal",2539,PIT (POTHOLE)
890_dammen,dämmen,,
891_damm,Damm,,
892_danlein,Dänlein,,
894_dane,Däne,,
895_verheimlichen,verheimlichen,602,HIDE (CONCEAL)
896_zauberisch,zauberisch,,
897_taubheitverhartungverstocktheit,"Taubheit, Verhärtung, Verstocktheit",,
898_verstocktheitverhartungtaubheit,"Verstocktheit, Verhärtung, Taubheit",,
899_taubseinverstocken,"taub sein, verstocken",,
900_verstocktwerdentaubwerden,"verstockt werden, taub werden",,
901_taubverstockt,"taub, verstockt",996,DEAF
902_tochter,Tochter,1357,DAUGHTER
903_bewirtungmahlgastmahlmahlzeit,"Bewirtung, Mahl, Gastmahl, Mahlzeit",1526,MEAL
904_erdhohlewohnung,"Erdhöhle, Wohnung",,
905_geruchwohlgeruchdunst,"Geruch, Wohlgeruch, Dunst",3704,ODOR (SMELL)
906_abwaschungtaufewaschung,"Abwaschung, Taufe, Waschung",,
907_taufentauchensichtaufenlassen,"taufen, tauchen, sich taufen lassen",119,DIVE
908_taufer,Täufer,,
909_einflugeligestorturpforte,"einflügeliges Tor, Tür, Pforte",1567,DOOR
911_turhuterinpfortnerin,"Türhüterin, Pförtnerin",,
912_torwartturhuter,"Torwart, Türhüter",,
913_tor,Tor,2940,GATE
914_zweiflugeligestorturpforte,"zweiflügeliges Tor, Tür, Pforte",1567,DOOR
916_absterbensterbentodtodesgefahr,"Absterben, Sterben, Tod, Todesgefahr",910,DEATH
917_toten,töten,1417,KILL
920_zumtodebestimmtdemtodegeweihtzumtodeverurteilt,"zum Tode bestimmt, dem Tode geweiht, zum Tode verurteilt",,
923_distel,Distel,,
925_schlauheit,Schlauheit,,
927_teufel,Teufel,,
928_verleumderin,Verleumderin,,
929_diakonpfleger,"Diakon, Pfleger",,
930_knetenaustonbildenbildenformen,"kneten, aus Ton bilden, bilden, formen",274,KNEAD
932_vollzusammengeknetetdicht,"voll, zusammengeknetet, dicht",1429,FULL
933_zerauseinanderver,"zer..., auseinander..., ver...",,
934_verteilenzerteilenteilen,"verteilen, zerteilen, teilen",1119,DIVIDE
935_befallen,befallen,,
936_ergreifenbehaltenfesthalten,"ergreifen, behalten, festhalten",1477,KEEP
939_verhullenbedecken,"verhüllen, bedecken",761,COVER
940_tisch,Tisch,1775,TABLE
941_besitzen,besitzen,684,OWN
942_untersinkenuntergehensinken,"untersinken, untergehen, sinken",1088,SINK (DESCEND)
943_ergreifenuberfallen,"ergreifen, überfallen",855,SEIZE
944_zerteilen,zerteilen,,
947_zerstreuung,Zerstreuung,,
948_zerstreuenvergeudenverschwenden,"zerstreuen, vergeuden, verschwenden",3705,SCATTER
949_zerreienauseinanderzerrenverderben,"zerreißen, auseinanderzerren, verderben",1735,TEAR (SHRED)
952_ausplundernberaubenplundern,"ausplündern, berauben, plündern",,
953_auseinanderwerfenzermalmenworfelnzerstreuen,"auseinanderwerfen, zermalmen, worfeln, zerstreuen",3705,SCATTER
954_auflosungabmarschscheiden,"Auflösung, Abmarsch, Scheiden",,
955_tiefe,Tiefe,2534,DEPTH
956_tiefemeerestiefe,"Tiefe, Meerestiefe",2534,DEPTH
958_tief,tief,1593,DEEP
959_wildestiertier,"wildes Tier, Tier",619,ANIMAL
961_sterblichkeit,Sterblichkeit,,
964_tagig,tägig,,
965_urteil,Urteil,,
966_urteilenbeurteilenunterscheidenrechtfertigenrechnenmeinen,"urteilen, beurteilen, unterscheiden, rechtfertigen, rechnen, meinen",2867,CALCULATE
967_urteilruhm,"Urteil, Ruhm",,
968_hauen,hauen,3309,STRIKE (SOMETHING)
969_tragenaufladenziehen,"tragen, aufladen, ziehen",1455,PULL
971_trankentrankenmit,"tränken, tränken mit",,
972_treibenplagenantreiben,"treiben, plagen, antreiben",2881,URGE (SOMEONE)
973_drachme,Drachme,,
974_brockenbrosamenbissen,"Brocken, Brosamen, Bissen",,
975_feldzugkriegsdienst,"Feldzug, Kriegsdienst",,
976_kriegsdienstetunzufeldeziehensammelndienen,"Kriegsdienste tun, zu Felde ziehen, sammeln, dienen",7,GATHER
977_fuhrerherrscher,"Führer, Herrscher",3377,EMPEROR
978_feldzugkriegsrechtkriegsdienst,"Feldzug, Kriegsrecht, Kriegsdienst",,
979_heerschargefolgevolk,"Heer, Schar, Gefolge, Volk",789,PEOPLE
980_sturzen,stürzen,,
981_treiben,treiben,2868,DRIVE (CATTLE)
983_zufeldeziehenkampfenkriegsdienstetun,"zu Felde ziehen, kämpfen, Kriegsdienste tun",1423,FIGHT
984_fallenherabfallen,"fallen, herabfallen",1280,FALL
985_abhang,Abhang,3076,SLOPE
986_trubenirremachenaufwiegelnbewegenerschutternaufregen,"trüben, irre machen, aufwiegeln, bewegen, erschüttern, aufregen",765,MOVE
987_trub,trüb,2341,CLOUDY
988_aufruhraufstand,"Aufruhr, Aufstand",,
989_unruhigwerdenerschuttertwerdensichbeunruhigen,"unruhig werden, erschüttert werden, sich beunruhigen",,
990_trunkenheit,Trunkenheit,,
991_trinker,Trinker,,
993_schall,Schall,,
994_fall,Fall,,
995_trautlieb,"traut, lieb",2470,DEAR
996_zunachhinfurin,"zu, nach ... hin, für, in",1460,IN
997_hinzugehenhinzukommenzu,"hinzugehen, hinzukommen zu",,
998_hinzurennenhinzulaufen,"hinzurennen, hinzulaufen",,
999_hinzueilen,hinzueilen,,
1000_taube,Taube,1853,DOVE
1001_taugennutzen,"taugen, nützen",,
1002_sichverwickelnsichverstricken,"sich verwickeln, sich verstricken",,
1003_beginnenanfangenversuchen,"beginnen, anfangen, versuchen,",1812,TRY
1004_wozuwarum,"wozu, warum",1270,WHY
1005_schuldheischerglaubiger,"Schuldheischer, Gläubiger",,
1006_schuld,Schuld,134,FAULT
1007_einfestfeiern,ein Fest feiern,,
1008_festosterfest,"Fest, Osterfest",131,FESTIVAL
1009_verstummen,verstummen,,
